path,bytes,lines,sha256,lexical_screen,direct_read_lines_union,direct_scope
.cargo/audit.toml,946,20,43144e4d8f5040ce3e00a4b01d6277573c479128fbd0a85875e2ed0dba4e1e17,all lines; not semantic audit,0,not claimed
migrations/sqlite/0058_v74_memories_cid.sql,2196,38,638ce971c9ffba2bda08615be0c35dc22e451dab1f7113b6f2f238a17ce4be3a,all lines; not semantic audit,0,not claimed
migrations/sqlite/0059_v75_memory_links_lineage_cid.sql,1607,28,c4d456dc5bc843641a6a61faedb7c85b8412bcc0f3db45887400d700ecb48e12,all lines; not semantic audit,0,not claimed
migrations/sqlite/0060_v76_agent_lineage.sql,2155,44,95e47708eb480d993222846fa9e4f0382df05cd8e9bcf731c4b37d3b487ee89c,all lines; not semantic audit,0,not claimed
migrations/sqlite/0061_v77_recall_observations_folded.sql,1615,32,6a8f4d4a2910804eca1285a9c0eebc2241d0caeb66b54e38809d7d8deb7891a6,all lines; not semantic audit,0,not claimed
migrations/sqlite/0062_v78_model_attestations.sql,2063,37,59356717e1d0a02c2d0b23224e2ccaa8552f44d6654978e4880e0f12ad0f2a1f,all lines; not semantic audit,0,not claimed
migrations/sqlite/0063_v79_crypto_core.sql,2116,44,2e1f582c04bd0428b39f2a8133b5afbb0b9c1ad9922af52128ae99a77baee035,all lines; not semantic audit,0,not claimed
migrations/sqlite/0064_v80_lineage_custody_revocation.sql,3173,68,2ebef8d82a15ee4801e3fbe32ad5a70e5a350add022026ecfa3ea975c2351c85,all lines; not semantic audit,0,not claimed
migrations/sqlite/0065_v81_lineage_recovery_quorum.sql,1510,25,9bc325c0b9d689470c00810afeacbc8ac375a0427c9438f15428adba20d3dcdd,all lines; not semantic audit,0,not claimed
migrations/sqlite/0066_v82_skill_retire.sql,1534,27,fe71168b112480889463c659a4b92a21a4d2b094737fb4389b8a229929d9fa68,all lines; not semantic audit,0,not claimed
migrations/sqlite/0067_v83_agent_api_keys.sql,1401,27,0154a7434e59525e661f66cdaadf02131aa7efbdc0974697a5998a106e6d234e,all lines; not semantic audit,0,not claimed
migrations/sqlite/0068_v84_embedding_space.sql,1471,24,ad8c537e2498bc481d42c3b5a813b2f6bd46b76366388d6454118c6f66c2877d,all lines; not semantic audit,0,not claimed
migrations/sqlite/0069_v85_archived_valid_time.sql,1662,27,47e32d237c4d06462235d3aab6465d5ceca05588a008b6047581ca9e1d1ec127,all lines; not semantic audit,0,not claimed
migrations/sqlite/0070_v86_valid_time_canonicalize.sql,3078,50,e13721c36688f8f68f0a931ec5921add951b9e1194ef57731191b47834af0d0c,all lines; not semantic audit,0,not claimed
migrations/sqlite/0071_v87_archived_kind_provenance.sql,2254,38,9720bf67661e88a378a3ef71b36753eda978517a81738aa7de00189f9a8eb4dd,all lines; not semantic audit,0,not claimed
migrations/sqlite/0072_v88_list_composite_indexes.sql,1484,29,aa793d98b4c802092000298237b0c5d9472aa59fcc63cc08e67817b640e2ee50,all lines; not semantic audit,0,not claimed
migrations/sqlite/0073_v89_tsv_tags_noop.sql,1799,33,5ad15f4acee1c3b1d3cf8d48df3109f81a058cbff8fc15fb6e170eef04ded32c,all lines; not semantic audit,0,not claimed
migrations/sqlite/0074_v90_archived_cid.sql,2471,47,a893d6d456c1de5f7e88fd6a48e8e17474e5c769b8bdd03d7393b62495130b6e,all lines; not semantic audit,0,not claimed
migrations/sqlite/0075_v91_archived_memory_links_cid.sql,1946,39,043f007e65176ad51d7062a9f878bf634fb38567a6f4aceb44afbb2383c2093e,all lines; not semantic audit,0,not claimed
migrations/sqlite/0076_v92_schema_version_bound.sql,1663,30,a7b9b631d362c64651c314b5c69759d371734a37cc3f7cab839822fff35ae3ec,all lines; not semantic audit,0,not claimed
migrations/sqlite/0077_v93_token_cost_counters.sql,2805,57,3bbbfe49ed5c141b36ac391d85ac0f9babacf12bdc4b5a816e92e60c30e39075,all lines; not semantic audit,0,not claimed
migrations/sqlite/0078_v94_lifecycle_state_index.sql,1241,23,43c47e1a67a0cbe48fd59204bc917c7f2bc7aa048d88b7dd22a0643d6b7fb03d,all lines; not semantic audit,0,not claimed
migrations/sqlite/0079_v95_attested_write_ledger.sql,3625,66,2cd1227c005ae37f72b235f1b3bfafde25eb0ed55cdc061fa99b69b44df09afb,all lines; not semantic audit,0,not claimed
migrations/sqlite/0080_v96_embed_skip.sql,2789,63,24a640d2214415953924ab40a8728c6a02cb0cf8a3b27f4723f4e4c3cac938b4,all lines; not semantic audit,0,not claimed
migrations/sqlite/0081_v97_agent_pubkey_history.sql,17612,341,4fe97f600c00b805aee9dff9807c4b8fd7bb26028825a03c0cc576fff1c102eb,all lines; not semantic audit,0,not claimed
migrations/sqlite/0082_v98_canonical_inbox_namespace.sql,701,11,54c98e21c13ee00d240535db4220f3e5c55f455d92a46ffac5f041596670ca63,all lines; not semantic audit,0,not claimed
nfpm.yaml,451,17,429b5d08b39afbf39c97221f028f0ccd89e454f0313efdc47b34d04cecc1abab,all lines; not semantic audit,0,not claimed
packaging/chaos/run-chaos.sh,12289,290,9288ec24cb2608e31cc09f1a46a7676288cca6dbb2eebb60085e13214a172e85,all lines; not semantic audit,0,not claimed
packaging/docker-compose.postgres.yml,1883,54,2bcf8516153ee53f0442859f0b6463575925bf700141d3398cf9aa72b4453767,all lines; not semantic audit,0,not claimed
rust-toolchain.toml,650,11,9952cf97ebbb0d4432aa2fec4482023daac06400f06fd43f60349c916f4b8041,all lines; not semantic audit,0,not claimed
scripts/acceptance/run_sqlite.sh,1413,31,a981f698bc05e50888cf476f69cc22a3c1b0fea8a124ce7f37823ea3af3e9991,all lines; not semantic audit,0,not claimed
scripts/assert-compiled-features.sh,1950,76,1dd4ed134b6005ce6af696d5e974bd78ea9d1c5bb2c6dfb17c39530b7e204aaa,all lines; not semantic audit,0,not claimed
scripts/batman-bench.sh,6321,172,aabd366752d02a125058b41d86eff7ee003601844b31d24d13e516d4973912f2,all lines; not semantic audit,0,not claimed
scripts/batman-mode-acceptance.sh,25592,572,2fbcced3a7a324df0c994980f99b91c058fa236b55b8681ebbc4940f253523fd,all lines; not semantic audit,0,not claimed
scripts/batman-warmup.sh,10182,179,5827179b752ac53a3347402beb1a3e7ee84b609c0b24a9ebe84f99ff93a43c54,all lines; not semantic audit,0,not claimed
scripts/bench/benchlib.py,11144,296,bd1d155f184bc628e52946a0be8438681641d0e65a46ccefbef4dc1d8a36ee67,all lines; not semantic audit,0,not claimed
scripts/bench/collect-evidence.sh,4972,111,df001c8f4bf248862515a54bdc8ddb915720608e3eed2300dfbf445f990ab774,all lines; not semantic audit,0,not claimed
scripts/bench/host-facts.sh,1537,44,05b14d452cd5cebbd481e16ef67e3e43c0401bea923ca75cf288dad17ba50b7a,all lines; not semantic audit,0,not claimed
scripts/bench/make-signed-pool.sh,4019,90,99e026146fb50d322c68c730b5616d25c281040ecd4647d0c9296e125815dc1d,all lines; not semantic audit,0,not claimed
scripts/bench/mesh_probe.py,19705,486,f6c0ee3cea8dd52d39b8c287b1d26128b9b81ffba922172b9e3dcc45a7c7a85c,all lines; not semantic audit,0,not claimed
scripts/bench/ops_producer.py,21387,512,7a877d03fecbb1996b90ca05ad9eca5c94717d4ed8f33d56eee272de4f02904a,all lines; not semantic audit,0,not claimed
scripts/bench/run-ops-producers.sh,14668,311,3b2365c606a254676141937e32e3292474d1fe19d6ba4bc4a6cb87382e8268cd,all lines; not semantic audit,0,not claimed
scripts/check-benchmark-claims.sh,12101,271,b7f4fdc5f288dfab995a84b149bb5cd21a66109e122c32229791925843e97e98,all lines; not semantic audit,0,not claimed
scripts/check-bootstrap-cert-gate.sh,18431,332,acde90d48cdc94b03e41418088037372cb0e2f515724afcef29a70ffa5ba00d3,all lines; not semantic audit,0,not claimed
scripts/check-branch-protection.sh,4946,133,f5ab47dde3a046de28a51bea850f2bb23236430db6abb8793b1b2a52d9e3ba2b,all lines; not semantic audit,0,not claimed
scripts/check-build-script-vetting.py,39972,858,785724d7af552a1f2f65505a868ccfa1303d0a01fd0acc0e801ca46ea1d5f3bc,all lines; not semantic audit,545,partial
scripts/check-capacity-claims.sh,12970,281,632560506a8a02e83f8e830ea891fbb39ce793116de376533f8f8b2d53998f33,all lines; not semantic audit,0,not claimed
scripts/check-cert-expiry.sh,28632,673,42accf1651462ef4c7ddcc09fe34f5983a4fa44f256e9068184473cdf982d034,all lines; not semantic audit,0,not claimed
scripts/check-cert-removal-proof.sh,40534,789,e94f66a4c4994f96fd861d2bc8bdc6dde8fc342196a43d78971496de8c3816fa,all lines; not semantic audit,0,not claimed
scripts/check-ci-job-claims.sh,39021,769,088b95a2860c0a13d1d0694df711b796c930b8d21b0dd21f77253c2581b11250,all lines; not semantic audit,0,not claimed
scripts/check-claude-plugin.sh,4312,99,c6e97e7eaa8afd39a34c4c47152b6dfd0b46ca21a0ccc6a47c12fe4583f68c25,all lines; not semantic audit,0,not claimed
scripts/check-cloud-init-ascii.sh,2325,62,1218f73340da94a85061efa19b1cf21255ea7acb769ef1b2370071f1d24cd023,all lines; not semantic audit,0,not claimed
scripts/check-commit-signing-posture.sh,16869,369,0a72dbb8e2c60c2846689d211c03563a8e89c4a1bfdb1683376b26add96175bf,all lines; not semantic audit,0,not claimed
scripts/check-conformance-readers.sh,36390,759,4aedcb01fb82f91d989c396d8f21bc8ddd13d2ab4b792f69d925ef62c62e7cf7,all lines; not semantic audit,0,not claimed
scripts/check-const-name-literals.sh,11273,267,f7e336d46232f74b95d956ffc31445e66229c5ded407c1b373a77272dd1e78a5,all lines; not semantic audit,0,not claimed
scripts/check-create-extension-allowlist.sh,12038,270,d8c1ed217dff6abe49bab634152bd5d6231e05c218d266c15849017ed7a46b99,all lines; not semantic audit,0,not claimed
scripts/check-doc-surface-completeness.sh,21525,489,83874ffbf9a9643a0337bae63f3e17b9fe8bba8f99e6a1dcfae931d255218728,all lines; not semantic audit,0,not claimed
scripts/check-doc-symbol-anchors.sh,25302,517,42b085cd0bee6ab4c4d3cb27859030c98a056533287b63d549bdf1783b440574,all lines; not semantic audit,0,not claimed
scripts/check-docs-vs-ssot.sh,128146,2475,0cb7331e578da28cc8d76b11ea2df30fc557bde440862fe857f69ea8e7d3254f,all lines; not semantic audit,0,not claimed
scripts/check-git-dependency-sources.sh,11391,261,fafefa49b7ad6a2c03da298acd50903d7ce559f219137c836ba74a568a3b6a58,all lines; not semantic audit,0,not claimed
scripts/check-hardcoded-literals.sh,11989,254,9fac2bca79db79ab471cf0e10297c414ddcee60fc6162ac332a4d17ed8a3389e,all lines; not semantic audit,0,not claimed
scripts/check-install-checksum.sh,24659,595,0c85f1d6e973d6334b5b880d5f1d029fcf0dba0cd8820685a7943c30c73e20fc,all lines; not semantic audit,0,not claimed
scripts/check-l3-boundary.sh,3435,99,d4667f193c5d879d6e7270ca03ad7e6f843f4a0364e06e69a1191742949d0266,all lines; not semantic audit,0,not claimed
scripts/check-migration-ladder.sh,55281,1023,1d62ae279005855b70fc7a9f45d2e0c4d8912ee17893878f71cc544bb93b2e0d,all lines; not semantic audit,0,not claimed
scripts/check-mutation-marker.sh,7380,169,0c5d07d1cc34623f20512b935abb068d33b445ad6691d196d746098cc1e3cec6,all lines; not semantic audit,0,not claimed
scripts/check-required-contexts.sh,96073,1772,c5dcde63d3fc3ff89ccf2a293453ef89a7247790a23a23d9f2db733aaf178565,all lines; not semantic audit,0,not claimed
scripts/check-sdk-route-paths.sh,28119,615,c3b947fd4825000512b5adb30245bd83a8977b54ecd02bbf836c8bd5f1edde21,all lines; not semantic audit,0,not claimed
scripts/check-test-env-lock.sh,50457,1012,02dde0f4b9d85d3ef48671e0fd8ad7c3c62f6f5597bb4124ad98234e482bc867,all lines; not semantic audit,0,not claimed
scripts/check-test-stdin-reads.sh,37813,734,6eb783faba513b39b2e9bfafd5cf8c54f458788c5151d5bc1abf88882f45a750,all lines; not semantic audit,0,not claimed
scripts/check-vendor-literals.sh,13147,296,1174255aa52875606a343d57baa8fd7170a2422121d452c45d0d376274e5c8de,all lines; not semantic audit,0,not claimed
scripts/ci-test-impact.sh,19447,443,e8c65bc4116ed5bbfad018f5f5d5b83f5df7c01aa5f705b46920212e3bc3495f,all lines; not semantic audit,0,not claimed
scripts/coverage.sh,5269,116,974fffc60aa37d069ec30552c4609e1f96ac380543d89fb9e72ae5b5ffebcd37,all lines; not semantic audit,0,not claimed
scripts/docker/docker-compose.batman-active.yml,5882,166,176578e536867b25a54a6a648d63a9a1883a047dfad4caa65ced1332f7965238,all lines; not semantic audit,0,not claimed
scripts/dogfood-rebuild.sh,4459,115,a368d5cd9d7d760f7184cf02f9459b9f10a0d2c364b470ae3be3ace3a5861d88,all lines; not semantic audit,0,not claimed
scripts/federation-rollout.sh,14805,355,5e98dcbedd9f59fea65b1518823297f78a014fb33d2bd236bd9c4dd3558d84ca,all lines; not semantic audit,0,not claimed
scripts/fetch-vectorlite.sh,3359,80,aa13f4f00813f58cf06323c1af1444d19ac155d22b33961e71d3c10f131ed1e1,all lines; not semantic audit,0,not claimed
scripts/install-batman-active.sh,16092,411,ccf419165d9e47a72d29ddb5e61d61f8ef2d3b470da29889e1387006fb7149e0,all lines; not semantic audit,0,not claimed
scripts/postgres-droplet-reinit.sh,13827,335,02a44e1d05343936cc2eddd2cb7cb9c33cf3dd786bf03723d8df50273632b017,all lines; not semantic audit,0,not claimed
scripts/qc-codegraph-precheck.sh,12735,287,c4ecc16f822a562aed25bdd1fba430897f7edf3e5f21f0ff1de00336d0b95b14,all lines; not semantic audit,0,not claimed
scripts/recapture-cert-55-posture.sh,5489,152,00e594b5bc5a9f11deee03783c0577d870bb69a87737d151d94c0e732f2eda1b,all lines; not semantic audit,0,not claimed
scripts/reproduce-recursive-learning.sh,11531,242,b69bce08d9c531873b3a9193d6d0841f6c7cbd0dd8dc079f36d1bb504ee41e24,all lines; not semantic audit,0,not claimed
scripts/run-session-boot-lifetime-tests.sh,1676,50,36c4154600095debef04381e9048d9af825e0f33b4a83b6aa9fdd81ed8fecdac,all lines; not semantic audit,0,not claimed
scripts/test/fixtures/ci-classify-prefix-2496.sh,4581,98,92d6246f38922379b962c4ba10b30463e2b3cfc0ca4b7bbd86b39430e59cdcb3,all lines; not semantic audit,0,not claimed
scripts/test/fixtures/docs-vs-ssot-prefix-2492.sh,25296,567,e96156d20dcf3fc6f743f5829cff5731588b6b95b8b4f017ea1bdc2e0fdc1e25,all lines; not semantic audit,0,not claimed
scripts/test/test-batman-mode-suite.sh,10090,208,43ab04b95df87cd45e279fba02b67a1961150fb73299b3613533e9f2aff65005,all lines; not semantic audit,0,not claimed
scripts/test/test-ci-workflow-invariants.sh,42360,800,32aeae29a8c484a6d2a83d98afa7a3535e312ba671f18316a712f4aa6cf768a7,all lines; not semantic audit,0,not claimed
scripts/test/test_ci_test_impact.py,8189,171,8a7faccea4e65ef343acd335b255ab14a91cf8816dfa885a471d9eaadeb32fc7,all lines; not semantic audit,0,not claimed
scripts/update-adoption-metrics.sh,7766,187,347c86e209021405e1fda9485f2f58b0e0798f06b7acf9315c978feab9af4909,all lines; not semantic audit,0,not claimed
sdk/python/ai_memory/__init__.py,3328,115,8daab99369815d45db2a80d10824da19343d45aeef904b6ca3012d9a48f103b3,all lines; not semantic audit,0,not claimed
sdk/python/ai_memory/_common.py,8550,224,0deb41ce3e8dcc2281ce0ba8b39089eacb0d2b6dbe96fb52244053261ee160d0,all lines; not semantic audit,0,not claimed
sdk/python/ai_memory/_version.py,1236,29,ec713d027dbda82740962b58423cbb7da7ac40696e186fe0ad3356c4b1395a22,all lines; not semantic audit,0,not claimed
sdk/python/ai_memory/async_client.py,15897,457,918b11c6753768410abba4c8b90f6b01e66b9633e0a7d6cfbcfce3944ee31446,all lines; not semantic audit,0,not claimed
sdk/python/ai_memory/attestation.py,17821,476,9cd39c9371748720cf4ff56813a68cfbc2df751415590d5031ef983b92330526,all lines; not semantic audit,0,not claimed
sdk/python/ai_memory/client.py,22137,575,ee1edfb53f0246154139ebca9e7843a410c3a6f9289d2b6c50ac1a8595b195c8,all lines; not semantic audit,0,not claimed
sdk/python/ai_memory/errors.py,2910,104,5e260d50a58414478af47e305ad6e1d58cd8f5fed3a4650d06cc07c278ab5ebb,all lines; not semantic audit,0,not claimed
sdk/python/ai_memory/models.py,14803,409,c8de207238081d109e1603d0e6f8ec5612fbad09a2d8b2fa74a16089bdcd1418,all lines; not semantic audit,0,not claimed
sdk/python/ai_memory/profile.py,7126,228,f543761776a02b77ac4251e5508d4552feb85b5cece6f7b21bb653c3ae5fc497,all lines; not semantic audit,0,not claimed
sdk/python/ai_memory/webhooks.py,7141,182,423d6d056f26e45a62e3e27ac9e985e545e18dcb6e0c5171f32f677853fa0828,all lines; not semantic audit,0,not claimed
sdk/python/pyproject.toml,2794,84,55aa3effdb2a16a6cac3d6144cd1a2f2b4c3202be96752b27fb268ebaa525a9f,all lines; not semantic audit,0,not claimed
sdk/python/swarm/__init__.py,1236,37,7278a336a03c97acb336373f55eb9e005592dbea19ffbe1b75f0bb976999d868,all lines; not semantic audit,0,not claimed
sdk/python/swarm/__main__.py,10230,232,e6db36c5ea9b8c112099d7b39d3a85dac0847a264b1df6c8ccd697dce70cfb8e,all lines; not semantic audit,0,not claimed
sdk/python/swarm/agent.py,11471,252,21a195c0bf5a927219ee26af671be6027fab838fe18b21d645aa51928ab14520,all lines; not semantic audit,171,partial
sdk/python/swarm/audit.py,20668,448,7d0f9ef0a175f6a65a773e1b0608cd648f12aa03a59c044c032e9781900b9b78,all lines; not semantic audit,270,partial
sdk/python/swarm/choreography.py,30795,661,d666690fcbc7854e3a5fe7ae84f098888be1b95b5593780d09448c5bbceb457f,all lines; not semantic audit,0,not claimed
sdk/python/swarm/config.py,10913,234,84caa6b7e64409c29dc7a880748a7886c1047119ca012542c29b29f1126d8e92,all lines; not semantic audit,0,not claimed
sdk/python/swarm/coverage.py,10907,285,b161dc8ac8bdc24e4e453c028e407d756c41d4d80f93c359d1d6addf0b2c16d8,all lines; not semantic audit,0,not claimed
sdk/python/swarm/openrouter.py,8685,247,93f261efb8705abc359d8b1f0dae667c3b66127ad452853578651eff7a5388e4,all lines; not semantic audit,0,not claimed
sdk/python/swarm/orchestrator.py,11272,255,ec1f7d758a8f970654b489e9c038d95a875b8349918b886bccdeb48fd90a2ccd,all lines; not semantic audit,202,partial
sdk/python/swarm/tests/__init__.py,68,2,a782622f28e637351e770d17429e2760165b7e4762d98deb4f54983950569c7b,all lines; not semantic audit,0,not claimed
sdk/python/swarm/tests/test_agent_loop_mock.py,7346,196,78761feea26d936f94b166bd93547114f501ccdb6bce6fdf48ec2d574fa34943,all lines; not semantic audit,0,not claimed
sdk/python/swarm/tests/test_assess_concurrency.py,9600,224,49856d9f9072b48a3dd6b3e6460ebc04c65067efa39fd1f4be450996ae527566,all lines; not semantic audit,0,not claimed
sdk/python/swarm/tests/test_coverage_manifest.py,4943,129,eb36cd902ae97bb1b0f75622d8d25ae581bccdbfc2558a028d777245ca7b3927,all lines; not semantic audit,0,not claimed
sdk/python/swarm/tests/test_module_local_choreography.py,12832,290,e1a486049b330bb0d1a1e623925745edaa24d2ab570c83f99a045cf41184868d,all lines; not semantic audit,0,not claimed
sdk/python/swarm/tests/test_nhi_audit_part2.py,5495,122,cb7e68fa7b8158f0256aeab6f4f42d0afb19bae7f9e23c54437c0598b469711c,all lines; not semantic audit,0,not claimed
sdk/python/swarm/tests/test_openrouter_assessment_mock.py,1812,53,673ab5d9c2b76660bcbffbad825c4a3e13a4e0e16c517ca225899cf1b81a5042,all lines; not semantic audit,0,not claimed
sdk/python/swarm/tests/test_openrouter_usage.py,1816,51,c1a8b1d4cc8420af6c8b3c39faee272b90ca594dc140d825ebfb9b981358a637,all lines; not semantic audit,0,not claimed
sdk/python/swarm/tests/test_rubric_repair.py,15144,319,a798fd8da13639a226ae2f776c1fc1d581d6b6d7f27e0c3747830a8df028ed58,all lines; not semantic audit,0,not claimed
sdk/python/swarm/tests/test_sweep_mock.py,7125,169,114839d49b9f54b2d263f7442e50873f2c86e249d252db95a4d756a7e7efb7dd,all lines; not semantic audit,0,not claimed
sdk/python/swarm/tests/test_tls_config.py,1208,38,00189c0e2e9bc541007dc6688ac411f1e620f3d2b1516e8fdb691035dbe6fc81,all lines; not semantic audit,0,not claimed
sdk/python/swarm/tls.py,957,29,9d8605ce48fd521d71f23238c67418f4ebd6e9ccc5fdb41bde2113ad0aedb1de,all lines; not semantic audit,0,not claimed
sdk/python/swarm/toolset.py,20791,536,e3fc461c6d8d3cdda1de4faf46337c36321613de693a42d6231ee30f0a525735,all lines; not semantic audit,0,not claimed
sdk/python/tests/__init__.py,68,2,a782622f28e637351e770d17429e2760165b7e4762d98deb4f54983950569c7b,all lines; not semantic audit,0,not claimed
sdk/python/tests/test_attestation.py,13429,371,7f705733f4ff9da19fb87e4ee813a2abe830816dc29917c5b7a75b8a4933007f,all lines; not semantic audit,0,not claimed
sdk/python/tests/test_client.py,17569,476,271cedc9ab5e4ee174e3835bd2bfd038449d9af5ed0ca648224a5beda6fb1588,all lines; not semantic audit,0,not claimed
sdk/python/tests/test_profile.py,6504,182,a1c72de645ce7b58008ef51667ef219b8bc56a444c0a06417dba82c35135a2fa,all lines; not semantic audit,0,not claimed
sdk/python/tests/test_version.py,2843,76,d83a33dc450035cc7d7bacd5f76056f961dc4ffc954584e8f9bd9696c49924b5,all lines; not semantic audit,0,not claimed
sdk/python/tests/test_webhooks.py,7443,214,5e6ed62459f6e3101846d6e08b2aa7437721313fcd2aa179e46cd4d654de5cac,all lines; not semantic audit,0,not claimed
sdk/typescript/__tests__/attestation.test.ts,12379,363,311e2af4fa6bed10e85137ccaba8b7f4a300a97217a14d6d0ad95d2ed3524ad9,all lines; not semantic audit,0,not claimed
sdk/typescript/__tests__/client.test.ts,17766,482,9e706b2fcedf34c47202e888e985faec3ef4a88788c2df64dddbfcebf7fc6d04,all lines; not semantic audit,0,not claimed
sdk/typescript/__tests__/profile.test.ts,5456,167,a8a0c6396cae007a8d65655c68c3dd6b8e7fd012f06fbecd6c08c1a25303ef07,all lines; not semantic audit,0,not claimed
sdk/typescript/__tests__/version.test.ts,1247,36,d017492f8bc4cb8f9448ca551b280b5ce31bb9499acf2658385d579bc2dc24f0,all lines; not semantic audit,0,not claimed
sdk/typescript/__tests__/webhooks.test.ts,6043,196,5c5dbf9f643636ebd1c3806d3a648603dee6178529f7b5b1e06b5e9b09b2bf2d,all lines; not semantic audit,0,not claimed
sdk/typescript/jest.config.js,623,28,6f352fff97d72a639e765ebeea74a50f4dcb71631d6d28d6b39b83e612f64c51,all lines; not semantic audit,0,not claimed
sdk/typescript/src/attestation.ts,16930,441,df03c79fa3a74465eb3e27889e26e5bd6c3e95752518af60e90213b539cd5ce2,all lines; not semantic audit,0,not claimed
sdk/typescript/src/client.ts,24113,726,341f45d06ce1fd50dc28ba11f1e95cfa96d2b9241f417b49aa911fa0748cac94,all lines; not semantic audit,0,not claimed
sdk/typescript/src/errors.ts,4431,144,fba230a73243212e1a01fd9959c9891418c4382922943b43e1d9c265d78e615c,all lines; not semantic audit,0,not claimed
sdk/typescript/src/index.ts,1879,75,c75bb69f577644f018dde6b9f39ec07c3a1245d3e92825b1d2c5248c2c76c08f,all lines; not semantic audit,0,not claimed
sdk/typescript/src/profile.ts,5990,178,a52829a56316c90393ce9811bf2697f514dc6de2a7322c11993135deb7c9377f,all lines; not semantic audit,0,not claimed
sdk/typescript/src/types.ts,16626,576,1dc9b39e7389ffc31941f09f65414dc758eecfa9f0628dcec3634d33bd4283df,all lines; not semantic audit,0,not claimed
sdk/typescript/src/webhooks.ts,8222,212,a970388acd06af46bc38fc5c5183337ace5c4d34ac5f376a76c7b540256192f0,all lines; not semantic audit,0,not claimed
src/actions/mod.rs,72701,1740,1491d8e609d162c527a8c215276188ce76174bbc1058e4b4baa1ce006f5635ea,all lines; not semantic audit,0,not claimed
src/approvals.rs,64132,1509,376306b478da5b7dc0ba25e766aafc8ed457607b42b42c822c53523884b841ed,all lines; not semantic audit,0,not claimed
src/atomisation/curator.rs,35857,901,2be8b4480c27eddf897e0ab7a47cc52a44334664433b8b2a0cefa1a5a8c9bbf1,all lines; not semantic audit,0,not claimed
src/atomisation/mod.rs,57663,1348,0342adf45ca03e04e51a8f5c6409a11f53d831dd8ede842ddba804e12c6d7fbd,all lines; not semantic audit,0,not claimed
src/audit.rs,89289,2263,b63e8e014e85add924d75761ddefab5f0973a4d9f914fc66d5d223b717b3d076,all lines; not semantic audit,0,not claimed
src/autonomy.rs,118678,2999,9dacdc4cf2891c70973a38a4199c4e50709124a04d71d0cb123a99735ee2b23e,all lines; not semantic audit,0,not claimed
src/background/access_fold.rs,15834,418,dfc597f72af1e308e81d31fdd1b4dde09bc25a29d2bacc829fd3ddb66b3d8d84,all lines; not semantic audit,0,not claimed
src/background/atomise_worker.rs,18810,451,56491669ecd9a384d877776358ab9c37554f0cd6ea69569384b34e5c7c123bb5,all lines; not semantic audit,0,not claimed
src/background/auto_tag_worker.rs,27692,628,757265783aba7e6407192c60d1f7c2cfe672343be450a802cb7a68ed67395bfd,all lines; not semantic audit,0,not claimed
src/background/fts_integrity.rs,44736,1045,093d19a50ad4765576383027e0341359feee0cd9f6aa0c4911f1f47be7ffe5b5,all lines; not semantic audit,0,not claimed
src/background/lease_sweep.rs,10636,258,b261e8ae4ddd195cbf4689586cf93ae1b61db34c11e15cd021981b680ddc2a78,all lines; not semantic audit,0,not claimed
src/background/memories_gauge.rs,21249,490,a24da291a2b991a8de9aa5c572bf1c93ab458d5deff1f6a17796b16cc6f8b33a,all lines; not semantic audit,0,not claimed
src/background/mod.rs,588,18,486f94f18c09cb95679edec33ba4b6bd012b1a840b769c7b69a403acd4a80509,all lines; not semantic audit,0,not claimed
src/background/offload_ttl_sweep.rs,16723,393,e04d4e498f815836d6d8bb20685c8e6bf1601598d696f528e9a86dea3d0c63e1,all lines; not semantic audit,0,not claimed
src/bench.rs,74468,1871,2be842e01cff055575a39f2980a0e93ba7710130e97e933cb4b4e5a9613b4782,all lines; not semantic audit,0,not claimed
src/bench_relevance.rs,32457,793,39f504f4e96420aff43c4fde3f4c7be9fe102ce6ce62137487300dbabeba8ae1,all lines; not semantic audit,131,partial
src/boot_cluster.rs,15671,451,9c7a4b0c89f07700ec7b7aa61ba28ee0843bf735b5b88c9f725a567fd6c38cb6,all lines; not semantic audit,0,not claimed
src/build_features.rs,4326,129,e3a5a19457eb0006c4af21533601d91c652aaa9511282ab27835fff6a6947b65,all lines; not semantic audit,0,not claimed
src/checkpoints/mod.rs,51516,1191,a6ed8f8470b6ec751114ef12210bdadf6b19df756335c03b8894d2f8309aee3f,all lines; not semantic audit,0,not claimed
src/claim/mod.rs,11336,256,7e5c0dd59bc371c4c87f5b8c83ad96005f84863e18ac4e9ff86a623bbb7495e3,all lines; not semantic audit,0,not claimed
src/claim/refusal.rs,6736,155,855b12f70d277eb8188fa04303da92ee5b634499b874ff8cd0153fd7d2273906,all lines; not semantic audit,0,not claimed
src/claim/relation.rs,7798,168,6ceea205a65e00a5bba569a0a6a701fab653214d21f6f66f0ce8f7a2f4bf2f00,all lines; not semantic audit,0,not claimed
src/cli/agents.rs,110134,2716,bff5287043c29796ded2bc81d5f16e25176122ba73c7750c46e5585a43a55f14,all lines; not semantic audit,0,not claimed
src/cli/archive.rs,23419,631,49799dd8121e12e4f79cc0506c4f45d712f4bbda890a437dab1a9197a2e605e2,all lines; not semantic audit,0,not claimed
src/cli/audit.rs,103513,2627,1c0bd9fead0170093444b95b07c0c228211197c685c03e9e9ac4057a6c7488ec,all lines; not semantic audit,0,not claimed
